epoch,acc,loss,val_acc,val_loss
0,0.13303571428571428,13.86142943246024,0.128125,13.983398628234863
1,0.14241071428571428,13.671393939426967,0.11875,14.074502436319987
2,0.13705357142857144,13.766732025146485,0.11458333333333333,14.257007344563801
3,0.128125,13.999310329982213,0.11354166666666667,14.273671913146973
4,0.140625,13.776154300144741,0.12916666666666668,13.918161710103353
5,0.14910714285714285,13.663422748020716,0.12604166666666666,13.931276448567708
6,0.1419642857142857,13.750885690961566,0.15729166666666666,13.282333946228027
7,0.14107142857142857,13.726198496137346,0.15833333333333333,13.397496668497721
8,0.15669642857142857,13.470476967947823,0.14166666666666666,13.70688927968343
9,0.15401785714285715,13.508178601946149,0.159375,13.34272944132487
10,0.15982142857142856,13.38919756753104,0.14479166666666668,13.597865358988445
11,0.16339285714285715,13.240041787283761,0.1375,13.664177958170573
12,0.17991071428571428,12.821298817225864,0.221875,11.79695930480957
13,0.22544642857142858,10.809049824305943,0.33958333333333335,6.893002637227377
14,0.36339285714285713,5.6405886445726665,0.4427083333333333,2.328299395243327
15,0.4486607142857143,2.4330021381378173,0.48541666666666666,1.8388044516245523
16,0.5058035714285715,1.9448034831455776,0.5552083333333333,1.5997434616088868
17,0.5736607142857143,1.549461133139474,0.578125,1.4151025851567587
18,0.6183035714285714,1.322578614098685,0.6,1.3688715815544128
19,0.6580357142857143,1.1925213967050825,0.6239583333333333,1.225990386803945
20,0.6950892857142857,1.0044533746583122,0.6416666666666667,1.2873667001724243
21,0.7401785714285715,0.8472565020833697,0.6604166666666667,1.1333988030751547
22,0.7334821428571429,0.8365795850753784,0.65625,1.1464166124661763
23,0.775,0.6881557217666081,0.6770833333333334,1.125945754845937
24,0.7799107142857142,0.6683331361838749,0.6760416666666667,1.176857550938924
25,0.8017857142857143,0.5999629855155945,0.6979166666666666,1.1178118228912353
26,0.8200892857142857,0.5585944320474352,0.678125,1.1555095712343852
27,0.8357142857142857,0.4940248021057674,0.6822916666666666,1.1153071681658426
28,0.8410714285714286,0.4795676061085292,0.7072916666666667,1.0847909768422446
29,0.8558035714285714,0.44143402917044505,0.71875,1.057473905881246
30,0.8589285714285714,0.41675673042024886,0.7375,0.9997410456339518
31,0.8709821428571428,0.4098842910357884,0.715625,1.0238330086072287
32,0.8790178571428572,0.3768090609993253,0.7083333333333334,1.1381368398666383
33,0.8785714285714286,0.3571605765393802,0.7229166666666667,1.1115462104479472
34,0.8883928571428571,0.3309920875089509,0.7177083333333333,1.1731849312782288
35,0.8933035714285714,0.33359361929552894,0.7354166666666667,1.0635193785031636
36,0.9035714285714286,0.2836753704718181,0.7177083333333333,1.1544337352116902
37,0.9071428571428571,0.27488364364419665,0.7385416666666667,1.120581614971161
38,0.9129464285714286,0.2597033377204623,0.740625,1.1304129362106323
39,0.9196428571428571,0.22083416666303363,0.7364583333333333,1.1152115007241568
40,0.9133928571428571,0.25738361233047075,0.73125,1.1312938292821249
41,0.9245535714285714,0.2401935040950775,0.7510416666666667,1.0843765377998351
42,0.9334821428571428,0.2084790736436844,0.75625,1.0426586866378784
43,0.934375,0.19598201076899255,0.7479166666666667,1.1140329917271932
44,0.9334821428571428,0.19253472494227544,0.7510416666666667,1.1225642561912537
45,0.9366071428571429,0.20392693664346423,0.765625,1.0144418001174926
46,0.9410714285714286,0.16316509289400918,0.753125,1.083567468325297
47,0.9455357142857143,0.18294771281736238,0.7625,1.0668894410133363
48,0.9397321428571429,0.2040773474744388,0.7604166666666666,1.0855279485384624
49,0.9285714285714286,0.22433231323957442,0.76875,0.9901432116826375
50,0.9388392857142858,0.16007469115512712,0.7614583333333333,1.067294442653656
51,0.9383928571428571,0.17946493729416813,0.759375,1.0606900572776794
52,0.9415178571428572,0.1822793470961707,0.7677083333333333,1.0233136336008708
53,0.9459821428571429,0.16581289683069503,0.7635416666666667,1.0247130950291952
54,0.9607142857142857,0.12163492717913219,0.78125,1.10432630777359
