epoch,acc,loss,val_acc,val_loss
0,0.125,14.038340950012207,0.13020833333333334,14.021380043029785
1,0.12455357142857143,14.095866285051619,0.13020833333333334,14.021304639180501
2,0.128125,14.01123207637242,0.12395833333333334,14.115367380777995
3,0.12410714285714286,14.08314448765346,0.12291666666666666,14.111423873901368
4,0.13392857142857142,13.879225485665458,0.12291666666666666,14.122292645772298
5,0.13883928571428572,13.842223358154296,0.12291666666666666,14.119944763183593
6,0.13705357142857144,13.854020064217703,0.12291666666666666,14.122491200764975
7,0.15089285714285713,13.637165124075754,0.12291666666666666,14.122470664978028
8,0.14642857142857144,13.67220859527588,0.19375,12.904060808817546
9,0.15669642857142857,13.525394112723214,0.209375,12.647739537556966
10,0.16205357142857144,13.440718977791922,0.134375,13.923993555704753
11,0.15446428571428572,13.558852250235422,0.1875,12.954142951965332
12,0.1767857142857143,13.180024664742605,0.23958333333333334,11.912943204243978
13,0.18705357142857143,12.94378844669887,0.196875,12.800921694437664
14,0.2236607142857143,12.017830957685199,0.29791666666666666,10.439397939046223
15,0.29151785714285716,9.450881481170654,0.40729166666666666,6.107860819498698
16,0.3977678571428571,5.349630846296038,0.5177083333333333,2.305007314682007
17,0.44107142857142856,2.485272100993565,0.5635416666666667,1.612488579750061
18,0.5236607142857143,1.8496192693710327,0.5802083333333333,1.3905022104581197
19,0.5834821428571428,1.4676142147609166,0.6552083333333333,1.1812483072280884
20,0.6352678571428572,1.2755009378705706,0.6458333333333334,1.1273797035217286
21,0.6575892857142858,1.1753142731530326,0.6947916666666667,1.0355929136276245
22,0.6973214285714285,0.9830172743116107,0.7083333333333334,1.0595298945903777
23,0.721875,0.9074276328086853,0.6979166666666666,1.073526672522227
24,0.7589285714285714,0.7763487832886832,0.721875,0.988386313120524
25,0.7727678571428571,0.7384364775248936,0.740625,0.9194809834162394
26,0.7772321428571428,0.6681185296603611,0.7385416666666667,0.9430014391740164
27,0.7915178571428572,0.6268959428582873,0.7427083333333333,0.9155968070030213
28,0.8008928571428572,0.6093759434563774,0.7520833333333333,0.8711588184038798
29,0.8267857142857142,0.5413206994533539,0.7510416666666667,0.8602494994799296
30,0.8303571428571429,0.5233570975916726,0.7583333333333333,0.9251182774702708
31,0.8477678571428572,0.4842564472130367,0.7625,0.9418319463729858
32,0.8419642857142857,0.47116340441363197,0.7541666666666667,0.8448818624019623
33,0.8625,0.41789679825305937,0.7666666666666667,0.8753516972064972
34,0.8665178571428571,0.40541513221604486,0.7552083333333334,0.88744562069575
35,0.8745535714285714,0.38976646470172066,0.7572916666666667,0.9418972929318746
36,0.875,0.3789594867399761,0.7729166666666667,0.8570281187693278
37,0.8883928571428571,0.342956195133073,0.7770833333333333,0.857250456015269
38,0.8754464285714286,0.38019552273409707,0.7739583333333333,0.8759637435277303
39,0.8776785714285714,0.3506671194519315,0.759375,0.946721746524175
