epoch,acc,loss,val_acc,val_loss
0,0.13482142857142856,13.803461824144636,0.13020833333333334,13.926875495910645
1,0.13705357142857144,13.857775592803955,0.12083333333333333,14.170492172241211
2,0.13214285714285715,13.935970905848912,0.12083333333333333,14.170492172241211
3,0.15089285714285713,13.618401799883161,0.121875,14.15370241800944
4,0.1455357142857143,13.758634117671422,0.121875,14.15370241800944
5,0.15892857142857142,13.453695610591344,0.1875,13.034624322255452
6,0.165625,13.39306560243879,0.14791666666666667,13.703780428568523
7,0.15178571428571427,13.622108023507254,0.13229166666666667,13.985849444071452
8,0.15446428571428572,13.573002965109689,0.171875,13.267034308115642
9,0.17901785714285715,13.166344819750105,0.17916666666666667,13.162649281819661
10,0.17633928571428573,13.236506857190813,0.20625,12.717176500956217
11,0.18794642857142857,12.996751540047782,0.18958333333333333,13.015448347727459
12,0.19151785714285716,12.8236040524074,0.20208333333333334,12.568030961354573
13,0.21607142857142858,12.387415845053537,0.21458333333333332,12.48599214553833
14,0.22678571428571428,12.053056403568812,0.253125,11.626738325754802
15,0.28125,10.63116558619908,0.33125,9.058411518732706
16,0.3830357142857143,6.958674900872367,0.528125,2.8209413210550944
17,0.4888392857142857,2.767437985965184,0.6114583333333333,1.5117677728335062
18,0.6,1.5518985194819315,0.6583333333333333,1.360486916700999
19,0.6732142857142858,1.1623084626027516,0.7010416666666667,1.1056716243426006
20,0.7258928571428571,0.9228182733058929,0.7114583333333333,1.1238363395134607
21,0.7428571428571429,0.7855766262326922,0.7239583333333334,1.1010209600130716
22,0.7883928571428571,0.668212882748672,0.76875,0.9372074445088704
23,0.8035714285714286,0.6093118320618357,0.759375,0.9266354292631149
24,0.8191964285714286,0.5390804959195,0.7572916666666667,0.9784347643454869
25,0.8441964285714286,0.487479634050812,0.7760416666666666,0.9395929326613744
26,0.8611607142857143,0.43834519035049846,0.7802083333333333,0.9471863836050034
27,0.86875,0.3974438379917826,0.7770833333333333,0.9100574831167857
28,0.8691964285714285,0.3925462302352701,0.7770833333333333,0.9387143731117249
29,0.8964285714285715,0.33352562189102175,0.7854166666666667,0.8978396087884903
30,0.9022321428571428,0.29994147467826093,0.7916666666666666,0.9609837085008621
31,0.9191964285714286,0.24724167292671545,0.7885416666666667,1.0073419451713561
32,0.9017857142857143,0.26900805506323067,0.7822916666666667,0.9384673019250234
33,0.9169642857142857,0.2687688544658678,0.7677083333333333,1.0115545690059662
34,0.9133928571428571,0.24275871066908752,0.7822916666666667,1.0120918601751328
35,0.8991071428571429,0.30252291094511746,0.7802083333333333,0.9977414806683859
36,0.9098214285714286,0.26645129370902265,0.7927083333333333,0.9756987541913986
37,0.9174107142857143,0.2439894230504121,0.7979166666666667,0.9670409480730693
38,0.9258928571428572,0.20820212268403598,0.7947916666666667,1.0106833070516585
39,0.9254464285714286,0.22548932747117112,0.7833333333333333,1.0348360786835353
