epoch,acc,loss,val_acc,val_loss
0,0.1263392857142857,14.01150471823556,0.125,14.088685925801595
1,0.1263392857142857,14.080649634769985,0.125,14.088681157430013
2,0.13348214285714285,13.941016115461077,0.12291666666666666,14.118192609151205
3,0.12857142857142856,14.00488134111677,0.12395833333333334,14.122163359324137
4,0.14375,13.768003954206193,0.12291666666666666,14.114334964752198
5,0.1263392857142857,14.019465391976492,0.125,14.088659413655598
6,0.1299107142857143,14.011742905208044,0.125,14.088657061258951
7,0.12767857142857142,14.031210558755058,0.125,14.08859043121338
8,0.134375,13.920925971439907,0.125,14.08864329655965
9,0.13169642857142858,13.939610031672887,0.125,14.088913917541504
10,0.12767857142857142,14.026839365277972,0.125,14.08916130065918
11,0.13883928571428572,13.848528548649378,0.12604166666666666,14.071815649668375
12,0.14419642857142856,13.777271624973842,0.13854166666666667,13.823246288299561
13,0.14598214285714287,13.719560991014752,0.15104166666666666,13.553711732228598
14,0.1375,13.865337685176305,0.15416666666666667,13.56708927154541
15,0.13973214285714286,13.818410505567279,0.15208333333333332,13.633559799194336
16,0.15357142857142858,13.60762517111642,0.196875,12.7377472559611
17,0.15535714285714286,13.56212545122419,0.16041666666666668,13.455396715799967
18,0.153125,13.580233451298305,0.14895833333333333,13.62453425725301
19,0.16160714285714287,13.448675904955183,0.175,13.22300682067871
20,0.18526785714285715,13.014107935769218,0.22291666666666668,12.255251121520995
21,0.22276785714285716,12.293982887268067,0.2708333333333333,11.433621724446615
22,0.25892857142857145,11.621630900246757,0.2635416666666667,11.558310794830323
23,0.30178571428571427,10.698011309759957,0.34375,9.994541295369466
24,0.346875,9.835827827453613,0.3697916666666667,9.443368530273437
25,0.39464285714285713,8.979628481183733,0.3729166666666667,8.915312115351359
26,0.428125,7.716841598919459,0.45625,6.946784989039103
27,0.48526785714285714,5.746908943993705,0.5322916666666667,3.746989130973816
28,0.5535714285714286,3.3127231768199374,0.5520833333333334,2.3293203711509705
29,0.5808035714285714,2.1809438722474233,0.5947916666666667,1.9872243960698446
30,0.6178571428571429,1.7180111127240316,0.64375,1.5833249390125275
31,0.6660714285714285,1.3657373522009169,0.659375,1.4246339758237203
32,0.7058035714285714,1.1563499940293176,0.6614583333333334,1.3405820270379385
33,0.7232142857142857,1.0799778772251947,0.6791666666666667,1.2194872617721557
34,0.75625,0.8738012726817812,0.7041666666666667,1.2344882806142172
35,0.7616071428571428,0.8184060281940869,0.7104166666666667,1.1375241617361704
36,0.7723214285714286,0.7129381452287946,0.7135416666666666,1.0443144698937734
37,0.7941964285714286,0.6427020368831499,0.7354166666666667,0.9934363504250844
38,0.8209821428571429,0.5745038657316139,0.721875,1.0355347901582719
39,0.8254464285714286,0.5551818633185965,0.7239583333333334,1.039047215382258
