epoch,acc,loss,val_acc,val_loss
0,0.1375,13.82884190423148,0.11354166666666667,14.288019847869872
1,0.13348214285714285,13.925363840375628,0.11354166666666667,14.288019847869872
2,0.13392857142857142,13.90996400288173,0.11770833333333333,14.138682142893474
3,0.153125,13.577871690477643,0.15,13.581053606669109
4,0.14464285714285716,13.71631133215768,0.165625,13.420767911275227
5,0.15089285714285713,13.605121094839914,0.1375,13.901857217152914
6,0.13883928571428572,13.787468787602016,0.14583333333333334,13.74903195699056
7,0.15625,13.494605541229248,0.196875,12.826100667317709
8,0.17991071428571428,13.086519772665842,0.215625,12.609050718943278
9,0.25892857142857145,11.46689465386527,0.32916666666666666,10.090027093887329
10,0.35714285714285715,9.702698584965297,0.37916666666666665,9.251028235753378
11,0.4142857142857143,8.32235839026315,0.490625,6.679236364364624
12,0.47767857142857145,6.41922733102526,0.54375,4.676750238736471
13,0.5419642857142857,4.471841304642814,0.6270833333333333,2.987515409787496
14,0.6075892857142857,2.7158593995230538,0.6427083333333333,1.896352756023407
15,0.6616071428571428,1.7986681814704621,0.6760416666666667,1.449208664894104
16,0.70625,1.405786269903183,0.6958333333333333,1.245233154296875
17,0.734375,1.066576310140746,0.7166666666666667,1.123706716299057
18,0.7508928571428571,0.9611280415739332,0.7229166666666667,1.063937908411026
19,0.7745535714285714,0.8243775129318237,0.7333333333333333,1.070879578590393
20,0.8111607142857142,0.647615156003407,0.7479166666666667,1.0383187929789226
21,0.8214285714285714,0.620915684742587,0.7541666666666667,0.929981196920077
22,0.8290178571428571,0.5946647893105235,0.7447916666666666,0.8696821322043736
23,0.84375,0.5255721971392632,0.7614583333333333,0.8768147637446722
24,0.8700892857142857,0.4277387310351644,0.7729166666666667,0.8864270478487015
25,0.8705357142857143,0.4375597316239561,0.7833333333333333,0.8718574777245521
26,0.8852678571428572,0.36151149900896207,0.7864583333333334,0.8983453581730525
27,0.8821428571428571,0.36460390511368,0.7875,0.909741019209226
28,0.8825892857142857,0.4064360748976469,0.765625,0.9765827735265096
29,0.8991071428571429,0.3268214205013854,0.7958333333333333,0.8469307601451874
30,0.9035714285714286,0.3103223292423146,0.8020833333333334,0.8663833007216454
31,0.8941964285714286,0.35933157530214105,0.78125,0.9126587609450022
32,0.9049107142857142,0.27603441077683655,0.7822916666666667,0.9460435003042221
33,0.9098214285714286,0.28868354997996776,0.79375,0.9171265095472336
34,0.8973214285714286,0.3329977356163519,0.803125,0.8522667934497198
35,0.9133928571428571,0.25269042514264584,0.809375,0.8882014994819959
36,0.9254464285714286,0.2510902907300208,0.8125,0.8510979637503624
37,0.9241071428571429,0.23445359114557504,0.815625,0.9175149356325467
38,0.9267857142857143,0.2291882699355483,0.7927083333333333,0.8513490120569865
39,0.9325892857142857,0.21971106640661933,0.8135416666666667,0.821078375975291
